link,titulo,precio,tipo_venta,num_banos,superficie,ubicacion,metros_cuadrados,precio_metro_cuadrado,fecha_hora_de_carga
https://www.portalinmobiliario.com/MLC-2125561394-venta-depto-vina-del-mar-2-dormitorios-_JM#position=12&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Venta Depto, Viña Del Mar 2 Dormitorios",2200.0,Departamento en venta,1 baño,37 m² útiles,"Estero Mainlahue 922, Viña Del Mar",37,59.45945945945946,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1436810099-departamento-en-venta-de-3-dorm-en-vina-del-mar-_JM#position=13&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Departamento En Venta De 3 Dorm. En Viña Del Mar,2500.0,Departamento en venta,1 baño,53 m² útiles,"Santa Inés, Santa Inés, Viña Del M...",53,47.16981132075472,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1419429421-departamento-en-el-plano-de-vina-del-mar-muelle-vergara-_JM#position=15&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Departamento En El Plano De Viña Del Mar, Muelle Vergara",3676.0,Departamento en venta,1 baño,70 m² útiles,"9 Norte 570, Libertad, Viña Del Mar",70,52.51428571428571,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1429139971-oportunidad-de-inversion-en-centro-de-vina-mar-_JM#position=19&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Oportunidad De Inversión En Centro De Viña Mar,2723.0,Departamento en venta,1 baño,50 m² útiles,"Av. Valparaíso 600 - 900, Viña Del...",50,54.46,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2129914466-depto-oferta-4-dormitorios-en-miraflores-a-7-minutos-jumbo-_JM#position=20&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,¡depto Oferta 4 Dormitorios En Miraflores A 7 Minutos Jumbo!,2124.0,Departamento en venta,1 baño,74 m² útiles,"El Ciprés  Sn, Miraflores, Viña De...",74,28.7027027027027,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1433426919-quotexcelente-oportunidad-de-inversion-en-departamento-de-_JM#position=21&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,&quot;excelente Oportunidad De Inversión En Departamento De,2214.0,Departamento en venta,1 baño,42 m² totales,"Viana 1635 Dp 201, Centro De Viña ...",42,52.714285714285715,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1438380987-departamento-amoblado-1-dormitorio-sector-calle-viana-_JM#position=22&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Departamento Amoblado 1 Dormitorio, Sector Calle Viana",2550.0,Departamento en venta,1 baño,45 m² útiles,"Prolongación 5 Oriente 1 - 300, Vi...",45,56.666666666666664,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2129918910-departamento-quinto-piso-mirador-de-renaca-vina-del-mar-_JM#position=23&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Departamento Quinto Piso Mirador De Reñaca Viña Del Mar,1471.0,Departamento en venta,1 baño,48 m² útiles,"Viña Del Mar, Chile, Libertad, Viñ...",48,30.645833333333332,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2117648350-departamento-viana-id-80316-_JM#position=24&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Departamento Viana Id: 80316,2100.0,Departamento en venta,1 baño,29 m² útiles,"Viana, Centro De Viña Del Mar, Viñ...",29,72.41379310344827,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1422415041-moderno-y-centrico-departamento-en-viana-_JM#position=26&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Moderno Y Céntrico Departamento En Viana.,2800.0,Departamento en venta,1 baño,40 m² útiles,"Centro De Viña Del Mar, Viña Del M...",40,70.0,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1453430863-plaza-sucre-vina-del-_JM#position=27&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Plaza Sucre, Viña Del",2490.0,Departamento en venta,1 baño,34 m² útiles,"Centro De Viña Del Mar, Viña Del M...",34,73.23529411764706,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1433767327-excelente-inversion-1-ambiente-con-gran-ubicacion-_JM#position=29&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Excelente Inversión: 1 Ambiente Con Gran Ubicación,2450.0,Departamento en venta,1 baño,30 m² útiles,"Quillota 1 - 300, Viña Del Mar, Ch...",30,81.66666666666667,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1445022193-departamento-1d1b-plan-de-vina-del-mar-_JM#position=30&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,,2980.0,Departamento en venta,1 baño,34 m² útiles,Departamento 1d1b Plan De Viña Del...,34,87.6470588235294,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1412534663-departamento-1-habitacion-terraza-vina-del-mar-_JM#position=31&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Departamento 1 Habitacion, Terraza Viña Del Mar",2587.0,Departamento en venta,1 baño,38 m² útiles,"Aguasanta Sn, Centro De Viña Del M...",38,68.07894736842105,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1449943669-departamento-como-nuevo-y-moderno-_JM#position=33&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Departamento Como Nuevo Y Moderno,4000.0,Departamento en venta,1 baño,41 m² útiles,"Viña Del Mar, Libertad, Viña Del M...",41,97.5609756097561,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1440509821-vendo-amplio-departamento-gran-oportunidad-_JM#position=34&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Vendo Amplio Departamento, Gran Oportunidad!!",3500.0,Departamento en venta,1 baño,55 m² útiles,"7 Norte 1200 - 1500, Viña Del Mar,...",55,63.63636363636363,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2048734992-ideal-inversion-lado-mall-marina-arauco-cerca-universidad-_JM#position=35&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Ideal Inversión,  Lado Mall Marina Arauco, Cerca Universidad",2859.0,Departamento en venta,1 baño,40 m² útiles,"3 Oriente 1361, Viña Del Mar, Chil...",40,71.475,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1460971579-vende-excelente-y-funcional-dpto-frente-al-casino-_JM#position=37&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Vende Excelente Y Funcional Dpto Frente Al Casino,3132.0,Departamento en venta,1 baño,65 m² útiles,"Ecuador, Viña Del Mar, Chile, Cent...",65,48.184615384615384,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2205233346-departamento-en-venta-calle-limache-vina-15299-_JM#position=41&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,"Departamento En Venta Calle Limache, Viña  (15299)",2500.0,Departamento en venta,1 baño,35 m² útiles,Departamento En Venta Calle Limach...,35,71.42857142857143,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1443215903-departamento-de-1-dorm-a-pasos-de-metro-vina-del-mar-_JM#position=46&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Departamento De 1 Dorm A Pasos De Metro Viña Del Mar,2450.0,Departamento en venta,1 baño,30 m² útiles,"Calle Quillota, Centro De Viña Del...",30,81.66666666666667,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1425081195-vendo-departamento-a-pasos-del-casino-vina-del-mar-_JM#position=48&search_layout=grid&type=item&tracking_id=794127de-cfe9-4b87-8d03-2886da8b8d92,Vendo Departamento A Pasos Del Casino Viña Del Mar,2900.0,Departamento en venta,1 baño,38 m² útiles,"Av. San Martín 275, 2.52e+06 - 2.5...",38,76.3157894736842,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1457204151-venta-departamento-amoblado-centro-vina-del-mar-_JM#position=2&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Venta Departamento Amoblado Centro Viña Del Mar,3200.0,Departamento en venta,1 baño,35 m² útiles,"Viana 811, Centro De Viña Del Mar,...",35,91.42857142857143,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1459085619-departamento-en-venta-de-1-dorm-centro-vina-del-mar-_JM#position=3&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta De 1 Dorm. Centro - Viña Del Mar.,3600.0,Departamento en venta,1 baño,46 m² útiles,"Avenida Libertad - Centro Viña., L...",46,78.26086956521739,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2165383638-se-vende-departamento-en-recreo-_JM#position=4&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Se Vende Departamento En Recreo,3540.0,Departamento en venta,1 baño,70 m² útiles,"Recreo, Viña Del Mar, Chile, Recre...",70,50.57142857142857,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2090228468-oportunidad-de-inversion-sector-casino-_JM#position=5&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Oportunidad De Inversión, Sector Casino.",3731.0,Departamento en venta,1 baño,55 m² útiles,"3 Norte  200, Libertad, Viña Del M...",55,67.83636363636364,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1448954095-venta-departamento-cuarto-piso-gomez-carreno-_JM#position=6&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Venta Departamento Cuarto Piso Gomez Carreño,2015.0,Departamento en venta,1 baño,80 m² útiles,"Viña Del Mar, Chile, Libertad, Viñ...",80,25.1875,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1452817167-departamento-en-venta-en-vina-del-mar-_JM#position=8&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta En Viña Del Mar,2700.0,Departamento en venta,1 baño,50 m² útiles,"(kuc11822) Venta Centro Viña 1d1b,...",50,54.0,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1459575835-departamento-totalmente-remodelado-_JM#position=9&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento Totalmente Remodelado,2179.0,Departamento en venta,1 baño,71 m² útiles,"Cono Sur, 4768, Gómez Carreño, Viñ...",71,30.690140845070424,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1445959017-departamento-excelente-conectividad-1-norte-casi-libertad-_JM#position=10&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento Excelente Conectividad 1 Norte Casi Libertad,3600.0,Departamento en venta,1 baño,44 m² útiles,"1 Norte 869, Viña Del Mar, Chile, ...",44,81.81818181818181,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2197434512-departamento-en-venta-en-vina-del-mar-_JM#position=11&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta En Viña Del Mar,2505.0,Departamento en venta,1 baño,38 m² útiles,(kuc11820) Centro Viña Del Mar 1d1...,38,65.92105263157895,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1453175111-cancha-125-vina-del-_JM#position=13&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Cancha 125, Viña Del",2550.0,Departamento en venta,1 baño,40 m² útiles,Viña Del Mar,40,63.75,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1452807453-viana-villanelo-_JM#position=14&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,,2996.0,Departamento en venta,1 baño,35 m² útiles,"Viana / Villanelo, Libertad, Viña ...",35,85.6,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1456260803-venta-dpto-1d-1b-1b-1e-edificio-vina-park-viana-433-vina-_JM#position=15&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Venta Dpto 1d 1b 1b 1e Edificio Viña Park, Viana 433, Viña",2859.0,Departamento en venta,1 baño,32 m² útiles,"Viana 433, Viña Del Mar, Chile, Ce...",32,89.34375,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2079038106-venta-de-departamento-sector-el-olivar-vina-del-mar-_JM#position=18&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Venta De Departamento Sector El Olivar Viña Del Mar,1225.0,Departamento en venta,1 baño,43 m² útiles,"Viña Del Mar, Chile, Libertad, Viñ...",43,28.488372093023255,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2126551588-vass-vende-depto-con-vista-panoramica-a-vina-del-mar-_JM#position=20&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Vass Vende Depto Con Vista Panorámica A Viña Del Mar,3100.0,Departamento en venta,1 baño,56 m² útiles,"Calle Limache 1150, Viña Del Mar, ...",56,55.357142857142854,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1421573665-departamento-en-venta-de-1-dorm-en-vina-del-mar-_JM#position=21&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta De 1 Dorm. En Viña Del Mar,3268.0,Departamento en venta,1 baño,25 m² útiles,"5 Oriente / Terminal De Buses, Lib...",25,130.72,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1456860893-se-vende-depto-1d-1b-1b-1e-en-centro-de-vina-del-mar-_JM#position=22&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Se Vende Depto 1d 1b 1b 1e En Centro De Viña Del Mar,2859.0,Departamento en venta,1 baño,32 m² útiles,"Viana 433, Centro De Viña Del Mar,...",32,89.34375,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1443523171-excelente-ubicacion-en-vina-del-mar-_JM#position=23&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Excelente Ubicación En Viña Del Mar,3800.0,Departamento en venta,1 baño,36 m² útiles,"Libertad, Viña Del Mar",36,105.55555555555556,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2096165574-departamento-venta-3-dormcentro-quinta-vergara-vina-del-mar-_JM#position=24&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento Venta 3 Dorm.centro Quinta Vergara Viña Del Mar,3268.0,Departamento en venta,1 baño,58 m² útiles,"Quinta Vergara, Centro Viña, Merva...",58,56.3448275862069,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2084191182-invierta-en-este-precioso-departamento-_JM#position=26&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Invierta En Este Precioso Departamento,2450.0,Departamento en venta,1 baño,35 m² útiles,"Viana 967, Viña Del Mar, Chile, Ce...",35,70.0,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2256866004-venta-acogedor-departamento-remodelado-en-miraflores-alto-_JM#position=28&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Venta Acogedor Departamento Remodelado En Miraflores Alto,1634.0,Departamento en venta,1 baño,50 m² útiles,"El Nogal, Viña Del Mar, Chile, Mir...",50,32.68,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2068991046-comunidad-edificio-paseo-caleta-abarca-toro-herrera-_JM#position=29&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Comunidad Edificio Paseo Caleta Abarca - Toro Herrera,",2951.0,Departamento en venta,1 baño,56 m² útiles,"Recreo, Viña Del Mar",56,52.69642857142857,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1439471075-departamento-en-venta-en-vina-del-mar-5-poniente-_JM#position=30&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta En Viña Del Mar / 5 Poniente,3000.0,Departamento en venta,1 baño,42 m² útiles,"5 Poniente / 2 Norte, Libertad, Vi...",42,71.42857142857143,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1454694011-comodo-departamento-2d1b-en-excelente-ubicacion-calle-viana-_JM#position=31&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Cómodo Departamento 2d1b En Excelente Ubicación Calle Viana,3000.0,Departamento en venta,1 baño,45 m² útiles,"Viana 1635, Viña Del Mar, Chile, V...",45,66.66666666666667,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1429002177-departamentos-nuevos-de-1d-y-1b-con-excelente-ubicacion-_JM#position=32&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamentos Nuevos De 1d Y 1b Con Excelente Ubicación.,3200.0,Departamento en venta,1 baño,33 m² útiles,"Arlegui, Centro De Viña Del Mar, V...",33,96.96969696969697,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2039197912-departamento-2-dormitorios-miraflores-alto-_JM#position=35&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento 2 Dormitorios Miraflores Alto,1579.0,Departamento en venta,1 baño,50 m² útiles,"El Nogal 26593, Viña Del Mar, Chil...",50,31.58,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2135802838-departamento-en-venta-de-1-dorm-en-vina-del-mar-centro-_JM#position=36&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta De 1 Dorm. En Viña Del Mar Centro,3008.0,Departamento en venta,1 baño,35 m² útiles,"(mgg) Calle Limache, Centro Viña 1...",35,85.94285714285714,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1980191582-depto-en-los-castanos-frente-al-sporting-_JM#position=37&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Depto. En Los Castaños Frente Al Sporting.,3664.0,Departamento en venta,1 baño,73 m² útiles,"2 Norte 1200 - 1500, Viña Del Mar,...",73,50.19178082191781,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1457716109-departamento-frente-hospital-gustavo-fricke-_JM#position=38&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento Frente Hospital Gustavo Fricke,3000.0,Departamento en venta,1 baño,55 m² útiles,"Viana 1635, Viña Del Mar, Chile, V...",55,54.54545454545455,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1427213965-departamento-av-valparaiso-vina-del-mar-_JM#position=40&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Departamento Av. Valparaiso , Viña Del Mar",2500.0,Departamento en venta,1 baño,45 m² útiles,"Avenida Valparaíso 1 - 300, Viña D...",45,55.55555555555556,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2211777120-ideal-para-inversion-departamento-de-1-ambiente-central-_JM#position=43&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Ideal Para Inversión: Departamento De 1 Ambiente Central,2450.0,Departamento en venta,1 baño,30 m² útiles,"Quillota 0249, Viña Del Mar, Chile...",30,81.66666666666667,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2235464030-oportunidad-el-precio-mas-bajo-del-mercado-_JM#position=44&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Oportunidad El Precio Mas Bajo Del Mercado,2206.0,Departamento en venta,1 baño,32 m² útiles,"Pasaje Limache 1723, Viña Del Mar,...",32,68.9375,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2156045916-vass-vende-depto-1d-1b-sector-oriente-de-vina-del-mar-_JM#position=45&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Vass Vende Depto 1d 1b Sector Oriente De Viña Del Mar,3920.0,Departamento en venta,1 baño,51 m² útiles,"6 Oriente 265, Viña Del Mar, Chile...",51,76.86274509803921,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2213933226-venta-departamento-1d-1b-vina-del-mar-casino-_JM#position=46&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,"Venta Departamento 1d 1b Viña Del Mar, Casino",2900.0,Departamento en venta,1 baño,38 m² totales,"Libertad, Viña Del Mar",38,76.3157894736842,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1448201123-departamento-en-venta-en-vina-del-mar-_JM#position=47&search_layout=grid&type=item&tracking_id=71495ded-9c04-4a28-824c-5a47fa768de9,Departamento En Venta En Viña Del Mar,3600.0,Departamento en venta,1 baño,42 m² útiles,"(gsp) Venta Centro De Viña | 1d1b,...",42,85.71428571428571,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1446306625-von-schroeder-vina-del-_JM#position=1&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"Von Schroeder, Viña Del",2356.0,Departamento en venta,1 baño,45 m² totales,"Centro De Viña Del Mar, Viña Del M...",45,52.355555555555554,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2170558680-vina-del-mar-1-norte-oportunidad-central-y-comodo-departam-_JM#position=2&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Viña Del Mar. 1 Norte. Oportunidad Central Y Cómodo Departam,3930.0,Departamento en venta,1 baño,50 m² útiles,"Libertad, Viña Del Mar",50,78.6,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1438215619-departamento-en-venta-de-1-dorm-en-vina-del-mar-_JM#position=5&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,,2396.0,Departamento en venta,1 baño,38 m² útiles,Departamento En Venta De 1 Dorm. E...,38,63.05263157894737,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1460556893-venta-de-departamento-central-en-vina-del-mar-2-dormitorios-_JM#position=7&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"Venta De Departamento Central En Viña Del Mar, 2 Dormitorios",3100.0,Departamento en venta,1 baño,50 m² útiles,"Avenida Valparaíso 1327, Viña Del ...",50,62.0,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1440598163-avenida-valparaiso-departamento-de-40-m2-_JM#position=9&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Avenida Valparaíso. Departamento De 40 M2.,2600.0,Departamento en venta,1 baño,32 m² útiles,"Centro De Viña Del Mar, Viña Del M...",32,81.25,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1449419855-se-vende-depto-ubicado-en-avda-marina-vina-del-mar-_JM#position=10&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Se Vende Depto Ubicado En Avda Marina Viña Del Mar,3241.0,Departamento en venta,1 baño,50 m² útiles,"Avenida Marina, Viña Del Mar, Chil...",50,64.82,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2153427968-luminoso-soleado-1-dormitorio-en-vina-centro-_JM#position=11&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"Luminoso, Soleado 1 Dormitorio En Viña Centro.",2451.0,Departamento en venta,1 baño,50 m² útiles,"Avenida Valparaíso 676, Viña Del M...",50,49.02,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2053236416-departamento-en-venta-gomez-carreno-_JM#position=13&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"Departamento En Venta, Gómez Carreño",2233.0,Departamento en venta,1 baño,80 m² útiles,Departamento En Primer Sector De G...,80,27.9125,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1441906709-en-venta-departamento-vina-del-mar-av-gomez-carreno-3707-_JM#position=15&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"En Venta Departamento Viña Del Mar, Av Gómez Carreño 3707",2151.0,Departamento en venta,1 baño,47 m² útiles,"Avenida Gómez Carreño  3707, Gómez...",47,45.765957446808514,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1452192277-se-vende-departamento-en-recreo-_JM#position=16&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Se Vende Departamento En Recreo,3540.0,Departamento en venta,1 baño,70 m² útiles,"Recreo, Viña Del Mar, Chile, Recre...",70,50.57142857142857,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1426935909-vende-comodo-funcional-amobladodpto-a-pasos-del-terminal-_JM#position=17&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,"Vende Cómodo, Funcional (amoblado)dpto A Pasos Del Terminal",2315.0,Departamento en venta,1 baño,42 m² útiles,"Prolongación 5 Oriente 0225, Viña ...",42,55.11904761904762,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2238873512-orientes-15-norte-vista-al-mar-_JM#position=20&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Orientes. 15 Norte. Vista Al Mar.,3241.0,Departamento en venta,1 baño,32 m² útiles,"3 Oriente 1240, Viña Del Mar, Chil...",32,101.28125,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1992667984-avd-viana-vina-del-mar-_JM#position=21&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,,3600.0,Departamento en venta,1 baño,70 m² útiles,"Avd Viana, Viña Del Mar, Centro De...",70,51.42857142857143,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-2149987502-estupendo-departamento-1d1b-en-edificio-equipadisimo-_JM#position=22&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Estupendo Departamento 1d1b En Edificio Equipadisimo,2500.0,Departamento en venta,1 baño,35 m² útiles,"Calle Limache 1270, Viña Del Mar, ...",35,71.42857142857143,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1457703655-departamento-centro-vina-frente-hospital-gustavo-fricke-_JM#position=23&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Departamento Centro Viña Frente Hospital Gustavo Fricke,2700.0,Departamento en venta,1 baño,33 m² útiles,"Viana 1635, Viña Del Mar, Chile, V...",33,81.81818181818181,2024-02-03 12:28:31.311899
https://www.portalinmobiliario.com/MLC-1438997819-se-vende-lindo-y-comodo-depto-en-el-centro-de-vina-del-mar-_JM#position=27&search_layout=grid&type=item&tracking_id=054814da-5015-48ba-b269-2c0800098d94,Se Vende Lindo Y Comodo Depto En El Centro De Viña Del Mar,3314.0,Departamento en venta,1 baño,40 m² útiles,"Viña Del Mar, Chile, Libertad, Viñ...",40,82.85,2024-02-03 12:28:31.311899
